species,Sample,treat,Order,feed,name,length
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,1.5
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,2
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,6
SAAP,SAAP3,T,COLE,herb,COLEOPTERA,6.5
SAAP,SAAP3,T,DIPT,herb,DIPTERA,1.5
SAAP,SAAP3,T,DIPT,herb,DIPTERA,1.5
SAAP,SAAP3,T,DIPT,herb,DIPTERA,2
SAAP,SAAP3,T,DIPT,herb,DIPTERA,2
SAAP,SAAP3,T,HETE,omni,HETEROPTERA,1
SAAP,SAAP3,T,HETE,omni,HETEROPTERA,3
SAAP,SAAP3,T,HETE,omni,HETEROPTERA,3
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,1.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,2
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,4
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,5.5
SAAP,SAAP3,T,HYME,pred,HYMENOPTERA,6.5
SAAP,SAAP3,T,LEPI,herb,LEPIDOPTERA,6
SAAP,SAAP3,T,ORTH,herb,ORTHOPTERA,3
SAAP,SAAP3,T,ORTH,herb,ORTHOPTERA,5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP4,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP4,C,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP4,C,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP4,C,HETE,omni,HETEROPTERA,3
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP4,C,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP4,C,COLE,herb,COLEOPTERA,1
SAAP,SAAP4,C,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP4,C,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP4,C,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP4,C,LEPI,herb,LEPIDOPTERA,3
SAAP,SAAP4,C,LEPI,herb,LEPIDOPTERA,4
SAAP,SAAP5,T,ARCH,herb,ARCHAEOGNATHA,3.5
SAAP,SAAP5,T,ARCH,herb,ARCHAEOGNATHA,6
SAAP,SAAP5,T,ARCH,herb,ARCHAEOGNATHA,7.5
SAAP,SAAP5,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP5,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP5,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP5,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP5,T,LEPI,herb,LEPIDOPTERA,4.5
SAAP,SAAP5,T,ORTH,herb,ORTHOPTERA,6
SAAP,SAAP6,C,ACAR,pred,ACARINA,0.5
SAAP,SAAP6,C,ARCH,herb,ARCHAEOGNATHA,5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP6,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP6,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP6,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP6,C,COLE,herb,COLEOPTERA,2
SAAP,SAAP6,C,COLE,herb,COLEOPTERA,3
SAAP,SAAP6,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP6,C,HYME,pred,HYMENOPTERA,3
SAAP,SAAP6,C,NEUR,pred,NEUROPTERA,2
SAAP,SAAP6,C,ORTH,herb,ORTHOPTERA,4
SAAP,SAAP7,T,ACAR,pred,ACARINA,1
SAAP,SAAP7,T,ACAR,pred,ACARINA,1.5
SAAP,SAAP7,T,ACAR,pred,ACARINA,2
SAAP,SAAP7,T,ARAN,pred,ARANEAE,4.5
SAAP,SAAP7,T,ARAN,pred,ARANEAE,5.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP7,T,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP7,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP7,T,COLE,herb,COLEOPTERA,2
SAAP,SAAP7,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP7,T,HETE,omni,HETEROPTERA,3.5
SAAP,SAAP7,T,HETE,omni,HETEROPTERA,4
SAAP,SAAP7,T,COLE,herb,COLEOPTERA,5
SAAP,SAAP7,T,COLE,herb,COLEOPTERA,6
SAAP,SAAP7,T,COLE,herb,COLEOPTERA,6.5
SAAP,SAAP7,T,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP7,T,ORTH,herb,ORTHOPTERA,3.5
SAAP,SAAP8,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP8,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP8,C,COLE,herb,COLEOPTERA,3
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP9,T,AUCH,herb,AUCHENORRHYNCHA,4.5
SAAP,SAAP9,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP9,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP9,T,COLE,herb,COLEOPTERA,6
SAAP,SAAP9,T,COLE,herb,COLEOPTERA,7
SAAP,SAAP9,T,HYME,pred,HYMENOPTERA,3
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,4
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,4
SAME,SAME1,T,AUCH,herb,AUCHENORRHYNCHA,4.5
SAME,SAME1,T,COLE,herb,COLEOPTERA,2
SAME,SAME1,T,COLE,herb,COLEOPTERA,5
SAME,SAME1,T,HYME,pred,HYMENOPTERA,2
SAME,SAME1,T,HYME,pred,HYMENOPTERA,3.5
SAME,SAME10,T,ACAR,pred,ACARINA,2
SAME,SAME10,T,ARAN,pred,ARANEAE,2
SAME,SAME10,T,ARAN,pred,ARANEAE,2.5
SAME,SAME10,T,ARAN,pred,ARANEAE,2.5
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME10,T,DIPT,herb,DIPTERA,2
SAME,SAME10,T,HETE,omni,HETEROPTERA,2
SAME,SAME10,T,HETE,omni,HETEROPTERA,2
SAME,SAME10,T,HETE,omni,HETEROPTERA,2
SAME,SAME10,T,HYME,pred,HYMENOPTERA,3
SAME,SAME10,T,HYME,pred,HYMENOPTERA,5.5
SAME,SAME10,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME10,T,STER,herb,STERNORRHYNCHA,1.5
SAME,SAME10,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME11,C,ARAN,pred,ARANEAE,2
SAME,SAME11,C,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME11,C,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME11,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME11,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME11,C,COLE,herb,COLEOPTERA,3.5
SAME,SAME11,C,COLE,herb,COLEOPTERA,4
SAME,SAME11,C,DIPT,herb,DIPTERA,3
SAME,SAME11,C,DIPT,herb,DIPTERA,3.5
SAME,SAME11,C,HETE,omni,HETEROPTERA,2
SAME,SAME11,C,HETE,omni,HETEROPTERA,2
SAME,SAME11,C,HETE,omni,HETEROPTERA,2
SAME,SAME11,C,HYME,pred,HYMENOPTERA,2.5
SAME,SAME12,T,ARAN,pred,ARANEAE,1
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME12,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME12,T,COLE,herb,COLEOPTERA,3
SAME,SAME12,T,COLE,herb,COLEOPTERA,3
SAME,SAME12,T,DIPT,herb,DIPTERA,0.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,0.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME12,T,HETE,omni,HETEROPTERA,2
SAME,SAME12,T,HETE,omni,HETEROPTERA,2.5
SAME,SAME12,T,HYME,pred,HYMENOPTERA,2
SAME,SAME12,T,HYME,pred,HYMENOPTERA,4.5
SAME,SAME12,T,ORTH,herb,ORTHOPTERA,2.5
SAME,SAME12,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME12,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME12,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME14,T,ARAN,pred,ARANEAE,2
SAME,SAME14,T,ARAN,pred,ARANEAE,6
SAME,SAME14,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME14,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME14,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME14,T,COLE,herb,COLEOPTERA,2
SAME,SAME14,T,COLE,herb,COLEOPTERA,3
SAME,SAME14,T,COLE,herb,COLEOPTERA,3.5
SAME,SAME14,T,COLE,herb,COLEOPTERA,5
SAME,SAME14,T,DIPT,herb,DIPTERA,2
SAME,SAME14,T,HYME,pred,HYMENOPTERA,1.5
SAME,SAME14,T,HYME,pred,HYMENOPTERA,2
SAME,SAME14,T,HYME,pred,HYMENOPTERA,5
SAME,SAME14,T,ISOP,herb,ISOPODA,1.5
SAME,SAME14,T,ISOP,herb,ISOPODA,1.5
SAME,SAME14,T,ORTH,herb,ORTHOPTERA,7
SAME,SAME14,T,STER,herb,STERNORRHYNCHA,1.5
SAME,SAME14,T,STER,herb,STERNORRHYNCHA,1.5
SAME,SAME14,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME2,C,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME2,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME2,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME2,C,HETE,omni,HETEROPTERA,2
SAME,SAME2,C,HETE,omni,HETEROPTERA,2.5
SAME,SAME2,C,ISOP,herb,ISOPODA,3
SAME,SAME2,C,HETE,herb,STERNORRHYNCHA,1
SAME,SAME2,C,HETE,herb,STERNORRHYNCHA,1.5
SAME,SAME3,T,ARAN,pred,ARANEAE,1.5
SAME,SAME3,T,ARAN,pred,ARANEAE,2
SAME,SAME3,T,ARAN,pred,ARANEAE,2.5
SAME,SAME3,T,ARAN,pred,ARANEAE,5.5
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME3,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME3,T,COLE,herb,COLEOPTERA,2
SAME,SAME3,T,COLE,herb,COLEOPTERA,3
SAME,SAME3,T,DIPT,herb,DIPTERA,1.5
SAME,SAME3,T,DIPT,herb,DIPTERA,1.5
SAME,SAME3,T,HETE,omni,HETEROPTERA,2
SAME,SAME3,T,HETE,herb,STERNORRHYNCHA,1.5
SAME,SAME4,T,ARAN,pred,ARANEAE,1.5
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME4,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME4,T,COLE,herb,COLEOPTERA,1
SAME,SAME4,T,COLE,herb,COLEOPTERA,1.5
SAME,SAME4,T,COLE,herb,COLEOPTERA,1.5
SAME,SAME4,T,COLE,herb,COLEOPTERA,1.5
SAME,SAME4,T,COLE,herb,COLEOPTERA,1.5
SAME,SAME4,T,COLE,herb,COLEOPTERA,2
SAME,SAME4,T,COLE,herb,COLEOPTERA,2
SAME,SAME4,T,COLE,herb,COLEOPTERA,2
SAME,SAME4,T,COLE,herb,COLEOPTERA,2
SAME,SAME4,T,COLE,herb,COLEOPTERA,2
SAME,SAME4,T,COLE,herb,COLEOPTERA,3
SAME,SAME4,T,COLE,herb,COLEOPTERA,3.5
SAME,SAME4,T,HETE,omni,HETEROPTERA,1
SAME,SAME4,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME4,T,HETE,omni,HETEROPTERA,1.5
SAME,SAME4,T,HETE,omni,HETEROPTERA,2
SAME,SAME4,T,HETE,omni,HETEROPTERA,2
SAME,SAME4,T,HETE,omni,HETEROPTERA,2.5
SAME,SAME4,T,HETE,omni,HETEROPTERA,3
SAME,SAME4,T,HETE,omni,HETEROPTERA,3
SAME,SAME4,T,HETE,omni,HETEROPTERA,3
SAME,SAME4,T,HETE,omni,HETEROPTERA,3.5
SAME,SAME4,T,HETE,omni,HETEROPTERA,4.5
SAME,SAME4,T,HYME,herb,HETEROPTERA,1
SAME,SAME4,T,HYME,herb,HETEROPTERA,1.5
SAME,SAME4,T,HYME,herb,HETEROPTERA,2
SAME,SAME4,T,HYME,pred,HYMENOPTERA,3
SAME,SAME4,T,HYME,pred,HYMENOPTERA,3
SAME,SAME4,T,HYME,pred,HYMENOPTERA,3
SAME,SAME4,T,HYME,pred,HYMENOPTERA,4
SAME,SAME4,T,HYME,pred,HYMENOPTERA,4.5
SAME,SAME4,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME4,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME5,T,ARAN,pred,ARANEAE,2.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME5,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME5,T,COLE,herb,COLEOPTERA,1.5
SAME,SAME5,T,COLE,herb,COLEOPTERA,2.5
SAME,SAME5,T,COLE,herb,COLEOPTERA,3
SAME,SAME5,T,HETE,omni,HETEROPTERA,2
SAME,SAME5,T,HYME,pred,HYMENOPTERA,3
SAME,SAME5,T,PSOC,herb,PSOCOPTERA,3
SAME,SAME5,T,PSOC,herb,PSOCOPTERA,3
SAME,SAME5,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME5,T,STER,herb,STERNORRHYNCHA,2
SAME,SAME5,T,HETE,herb,STERNORRHYNCHA,2
SAME,SAME5,T,HETE,herb,STERNORRHYNCHA,2
SAME,SAME5,T,HETE,herb,STERNORRHYNCHA,2
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAME,SAME6,C,AUCH,herb,AUCHENORRHYNCHA,4.5
SAME,SAME6,C,COLE,herb,COLEOPTERA,3
SAME,SAME6,C,COLE,herb,COLEOPTERA,3.5
SAME,SAME6,C,COLE,herb,COLEOPTERA,6
SAME,SAME6,C,HETE,omni,HETEROPTERA,1.5
SAME,SAME6,C,HETE,omni,HETEROPTERA,3
SAME,SAME6,C,PSOC,herb,PSOCOPTERA,2
SAME,SAME6,C,PSOC,herb,PSOCOPTERA,3
SAME,SAME7,T,AUCH,herb,AUCHENORRHYNCHA,1
SAME,SAME7,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME7,T,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME7,T,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME7,T,COLE,herb,COLEOPTERA,2
SAME,SAME7,T,COLE,herb,COLEOPTERA,4
SAME,SAME7,T,HYME,pred,HYMENOPTERA,2
SAME,SAME7,T,HYME,pred,HYMENOPTERA,2.5
SAME,SAME7,T,LEPI,herb,LEPIDOPTERA,2.5
SAME,SAME7,T,LEPI,herb,LEPIDOPTERA,4
SAME,SAME7,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME7,T,HETE,herb,STERNORRHYNCHA,1
SAME,SAME7,T,HETE,herb,STERNORRHYNCHA,1.5
SAME,SAME7,T,HETE,herb,STERNORRHYNCHA,2
SAME,SAME8,C,AUCH,herb,AUCHENORRHYNCHA,2
SAME,SAME8,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME8,C,AUCH,herb,AUCHENORRHYNCHA,3
SAME,SAME8,C,COLE,herb,COLEOPTERA,1.5
SAME,SAME8,C,COLE,herb,COLEOPTERA,3
SAME,SAME8,C,ISOP,herb,ISOPODA,3
SAME,SAME8,C,PSOC,herb,PSOCOPTERA,1
SAME,SAME8,C,PSOC,herb,PSOCOPTERA,1.5
SAME,SAME8,C,PSOC,herb,PSOCOPTERA,2
SAME,SAME8,C,HETE,herb,STERNORRHYNCHA,1.5
SAME,SAME8,C,HETE,herb,STERNORRHYNCHA,1.5
