"species","Sample","treat","Order","feed","name","length","Taxa","a","b","biomass"
"ISME","ISME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME5","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME5","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME5","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ISME","ISME9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL12","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL2","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL2","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL3","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL6","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"LUAL","LUAL9","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP10","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP10","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP2","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP6","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP7","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP8","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAAP","SAAP9","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME12","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME12","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME14","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME3","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME4","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME5","T","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME6","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"SAME","SAME8","C","COLE","herb","COLEOPTERA",3,"COLEOPTERA",0.041,2.64,0.745390698765234
"ARCA","ARCA11","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARCA","ARCA11","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARCA","ARCA2","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARCA","ARCA8","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO13","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO3","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO5","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO5","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO5","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO5","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARDO","ARDO6","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA3","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA4","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA7","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA7","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA7","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERFA","ERFA1","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERFA","ERFA2","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERFA","ERFA6","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERFA","ERFA7","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERPA","ERPA12","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERPA","ERPA13","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERPA","ERPA3","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ERPA","ERPA4","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME12","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME12","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME12","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME12","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME13","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME3","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME3","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME6","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME8","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ISME","ISME9","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAAP","SAAP7","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAME","SAME11","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAME","SAME14","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAME","SAME4","T","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"SAME","SAME6","C","COLE","herb","COLEOPTERA",3.5,"COLEOPTERA",0.041,2.64,1.11975624648084
"ARCA","ARCA6","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARCA","ARCA6","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARDO","ARDO13","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARDO","ARDO3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARDO","ARDO3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARDO","ARDO3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA7","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ERFA","ERFA5","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ERPA","ERPA8","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME1","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME10","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME11","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME12","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME13","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME13","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME13","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME2","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME2","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME4","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME6","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME6","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME6","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME8","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ISME","ISME9","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP10","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP10","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP15","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP7","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAAP","SAAP9","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAME","SAME11","C","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"SAME","SAME7","T","COLE","herb","COLEOPTERA",4,"COLEOPTERA",0.041,2.64,1.5930236883263
"ARCA","ARCA4","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ARCA","ARCA5","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ARCA","ARCA9","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ARDO","ARDO1","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ENCA","ENCA7","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ENCA","ENCA9","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME10","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME10","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME12","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME13","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME4","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME5","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME5","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME7","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME8","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME8","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ISME","ISME9","C","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",4.5,"COLEOPTERA",0.041,2.64,2.17402679800337
"ARCA","ARCA14","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ARCA","ARCA4","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ARCA","ARCA5","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ENCA","ENCA8","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ERFA","ERFA10","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ERPA","ERPA3","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ERPA","ERPA3","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ISME","ISME10","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ISME","ISME11","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ISME","ISME13","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"ISME","ISME9","C","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAAP","SAAP7","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAME","SAME1","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
"SAME","SAME14","T","COLE","herb","COLEOPTERA",5,"COLEOPTERA",0.041,2.64,2.87120808444042
